"","X","Y","EOBS_available"
"1116",-4.03621188936394,56.3400861482456,TRUE
"1117",-6.02928942733378,54.9729014354466,TRUE
"1118",-2.04210851608913,51.214346697459,TRUE
"1119",-2.36302549172687,57.4073731721174,TRUE
"1120",-4.69378892234016,51.9460426362335,TRUE
"1121",-2.35031460627669,55.4629527103412,TRUE
"1122",-4.33930310249324,57.7516464158077,TRUE
"1123",-2.69760183650359,51.179769321293,TRUE
"1124",-3.02369654559224,56.695794480313,TRUE
"1125",-3.37425540810527,54.5584079610576,TRUE
"1126",-2.11929968067706,54.9270295565674,TRUE
"1127",-3.0419974630935,54.4528412365772,TRUE
"1128",-4.57962947272116,56.6075641718474,TRUE
"1129",-2.70837601362018,51.2882872487802,TRUE
"1131",-3.23034001211944,56.5119707902774,TRUE
"1132",-4.59838014748329,56.4886241385136,TRUE
"1133",-5.18391578832651,57.3097617005612,TRUE
"1134",-4.07510096654022,56.9444838729012,TRUE
"1136",-1.92348707095279,55.3956134153318,TRUE
"1137",-4.44911237524556,58.5044772156103,TRUE
"1138",0.507459242550796,52.6785784421142,TRUE
"1139",-2.73353747388919,55.3789301095265,TRUE
"1141",-3.66788377360517,51.8715523177811,TRUE
"1142",-1.20973927583854,51.0070476807427,TRUE
"1143",0.229847864124714,51.2005513166023,TRUE
"1144",-4.74973438669767,55.1066575093644,TRUE
"1145",-2.12188908170373,54.5220466737175,TRUE
"1146",-0.171373651591055,50.9347317186957,TRUE
"1147",-4.35023943542291,56.9923821663395,TRUE
"1148",-6.99876672983391,54.9872696153079,TRUE
"1149",0.754282598114152,51.2465350558709,TRUE
"1150",-0.214016816627552,53.4468853516024,TRUE
"1151",-1.49888800006283,51.7007801976895,TRUE
"1152",-3.56133507863105,52.6549367310484,TRUE
"1154",-1.06997655642026,54.392155391415,TRUE
"1155",-2.52814507826587,54.1578147490802,TRUE
"1157",-0.715704894634106,51.6995860091344,TRUE
"1158",-6.44443181117948,54.5037212907658,TRUE
"1160",0.578003237101075,51.3706455802797,TRUE
"1161",-0.225528195847253,54.0533730358062,TRUE
"1162",-1.94383131060749,52.6976037866809,TRUE
"1163",-0.539481195371443,53.1264027263979,TRUE
"1164",-0.439141946466586,52.4639863169247,TRUE
"1165",-0.761280074443127,52.5995492104491,TRUE
"1166",-3.71509489161744,51.9032637369967,TRUE
"1167",-3.91274146723626,51.0854317215295,TRUE
"1168",-4.62693361902365,56.4696812136486,TRUE
"1169",-0.80917494140667,51.6117864003202,TRUE
"1170",-3.18186163525824,54.4304459964164,TRUE
"1171",-2.90965161837229,55.1787257291742,TRUE
"1172",-7.90463924258746,54.3838427438067,TRUE
"1174",1.15372743101361,52.933550382943,TRUE
"1175",-4.47552270012292,54.9318948288372,TRUE
"1176",-7.23823997071594,54.4870607904713,TRUE
"1177",-7.37056753404467,54.9863135774216,TRUE
"1178",-3.70982056249449,52.1858504557736,TRUE
"1179",-7.08646780431444,54.6582903675471,TRUE
"1180",1.12429667372453,51.1572548650343,TRUE
"1182",-1.52397604227808,51.2808737744757,TRUE
"1183",-0.160263339130868,51.5536954508162,TRUE
"1184",-1.14993587573099,51.3682752429657,TRUE
"1185",-6.22158703978002,54.1275843598626,TRUE
"1186",-0.201940453023051,50.8869519700787,TRUE
"1187",-1.18682123122544,52.4621521393672,TRUE
"1188",-3.71823197672401,55.7428648168553,TRUE
"1189",-7.19001035713135,54.5987375407254,TRUE
"1190",-1.00273534253519,53.0823791763928,TRUE
"1191",-0.477708685706964,52.8449640493469,TRUE
"1192",-4.21748988928447,58.047001055222,TRUE
"1193",-2.60836595874916,52.3333642046541,TRUE
"1194",-0.0829034482067055,53.2343950848103,TRUE
"1195",-4.87202786991219,56.6631470188084,TRUE
"1197",-2.83079468913692,54.3506434253721,TRUE
"1198",-1.68378982889189,51.9627087412075,TRUE
"1199",-1.13449437021845,51.4404958563843,TRUE
"1200",-2.84449696588781,55.6440756409717,TRUE
"1201",-2.21635943938308,51.3900573643698,TRUE
"1202",-1.57434020073669,51.93806554702,TRUE
"1203",-4.85561615399674,57.6239550796816,TRUE
"1204",-3.64772167769569,52.4771829274325,TRUE
"1205",-4.93428951391597,57.283487414804,TRUE
"1206",-2.51536499620215,54.152166333355,TRUE
"1207",0.0483042497120572,51.5366699066289,TRUE
"1209",-0.787398705401753,53.5546415082033,TRUE
"1210",-0.553581752224633,53.7047616315689,TRUE
"1211",-5.44495902494399,55.7527894533485,TRUE
"1212",-5.16805724459354,57.4922141664234,TRUE
"1213",-1.60747970167631,52.8554541919518,TRUE
"1215",-3.25252537546257,51.922841180385,TRUE
"1216",0.162711412429418,51.8692078794993,TRUE
"1217",-5.61840049801648,56.8307542936685,TRUE
"1218",-1.47338329962585,52.8660538370074,TRUE
"1219",-3.31812940290619,55.1437577727522,TRUE
"1220",-1.40022172887184,52.417474309183,TRUE
"1221",-1.95621775315921,53.2198463090276,TRUE
"1222",-4.54827034173685,56.5861979422453,TRUE
"1223",-2.66236466207992,57.183720076344,TRUE
"1224",-7.82552467652985,54.2279214994718,TRUE
"1225",-2.37883174533435,51.0951554782577,TRUE
"1226",-2.07943566268968,53.7426961623425,TRUE
"1227",-1.10877782856132,54.3693190640394,TRUE
"1229",-3.16527910646818,57.3782587372324,TRUE
"1230",-6.73692509980591,54.9474871233007,TRUE
"1231",-6.12775087000809,54.9393636845474,TRUE
"1232",-2.858117842309,52.073440214461,TRUE
"1233",-3.35294090277511,53.3296719418684,TRUE
"1235",-1.04625486289933,53.4812736348694,TRUE
"1236",-1.6691395497839,51.7368735747854,TRUE
"1237",-7.03092752221763,54.6040155433573,TRUE
"1238",-2.98760167262607,55.297801617385,TRUE
"1239",-3.31926405832655,58.5703341733373,TRUE
"1240",-2.9989719779005,51.8305421040554,TRUE
"1241",-1.93979476625172,52.9270592377834,TRUE
"1243",0.993715616708506,51.2963281810548,TRUE
"1244",-5.00706532610092,57.0335520993547,TRUE
"1245",0.437272502060297,51.4219890494143,TRUE
"1246",-2.92607066020227,52.3735543102985,TRUE
"1247",-4.83654380687221,54.9898327205264,TRUE
"1248",-0.732286946698511,52.0529019458941,TRUE
"1249",-0.869308136636934,53.1671903327683,TRUE
"1250",-4.19999126651382,50.5355624972389,TRUE
"1251",-2.45730128776376,57.4331398775821,TRUE
"1252",-1.21679099019966,54.0676493289924,TRUE
"1253",-0.0494928930358558,52.7844806724497,TRUE
"1254",-0.353570092272091,52.9764789625844,TRUE
"1255",-4.62972179622392,57.8767106940826,TRUE
"1256",-4.23856392912802,53.2567382846322,TRUE
"1257",-0.767830388567196,54.1819799873775,TRUE
"1258",-3.8013984621155,50.9305949782028,TRUE
"1259",-3.53430679524571,53.0936099296654,TRUE
"1261",-0.43488904926962,52.0498506033962,TRUE
"1262",-5.44630925478395,57.226324104721,TRUE
"1263",-1.96777143890194,53.5218953324962,TRUE
"1264",-0.342589377796137,51.5474071451003,TRUE
"1265",-7.11826783743817,54.7739171080176,TRUE
"1266",1.45110303979091,52.7832438869962,TRUE
"1267",-4.44953255709169,56.3848760924992,TRUE
"1268",-3.78588754120228,53.1867094997117,TRUE
"1269",-2.75285836550319,50.9600760452576,TRUE
"1270",1.59992870080241,52.4225681875903,TRUE
"1271",-6.9843190153715,54.887532405047,TRUE
"1272",-1.35868580868209,60.6091761676502,TRUE
"1273",-2.24314083875815,52.4809602556659,TRUE
"1274",-2.19766502515722,54.4426360943611,TRUE
"1276",-4.26304483013191,57.3102273978254,TRUE
"1277",-2.65056603147186,52.1840718491686,TRUE
"1278",-0.585132614436768,54.0803832371973,TRUE
"1279",-3.83560601045919,57.1078415576217,TRUE
"1280",-1.9718047659353,51.1302384200573,TRUE
"1281",-2.90294489908228,52.3774601664421,TRUE
"1282",-2.62574046242607,52.1120397108935,TRUE
"1283",-4.64460840228711,58.4876059157485,TRUE
"1284",-2.52986868792904,57.4242162019801,TRUE
"1285",-6.38245116585803,54.9771292969004,TRUE
"1286",-3.58360110073062,56.1296393502947,TRUE
"1288",-0.210842383405359,52.0314867590814,TRUE
"1289",0.572893074329842,52.3337516516533,TRUE
"1290",-6.81553464988118,54.4320572980031,TRUE
"1291",-4.37567251876971,57.5447607589371,TRUE
"1292",-0.918667336689393,53.1260158027352,TRUE
"1293",-2.93874769582798,57.1502819939088,TRUE
"1294",-1.87248435345009,52.8111465828264,TRUE
"1295",-0.865624486719386,52.2767422326686,TRUE
"1296",0.286827316486781,52.1878610689102,TRUE
"1297",-3.61491517768608,57.4019794422043,TRUE
"1298",-1.46660721790467,52.9372037102397,TRUE
"1300",-3.08405423484818,57.6588982346217,TRUE
"1301",-0.486483770216907,51.3300455849461,TRUE
"1304",-0.93241132348048,52.3069031013979,TRUE
"1305",-1.23795174114275,54.3071914866142,TRUE
"1307",-4.91137453923183,56.2268667785313,TRUE
"1309",-2.95590030328858,57.3411256237532,TRUE
"1311",-3.47349055118302,55.7355798258386,TRUE
"1312",-3.7601577203175,56.9527599032383,TRUE
"1313",-1.54665087159573,54.738765161075,TRUE
"1314",-1.56511404854609,52.3187426634287,TRUE
"1315",-4.17318009136106,53.2625163240259,TRUE
"1316",-0.6444948452543,52.6680312671338,TRUE
"1317",-0.925822647910897,52.8077439125046,TRUE
"1318",-3.33367314649585,56.3208579033173,TRUE
"1319",-2.72616283892748,56.9545691623687,TRUE
"1320",-2.53858855056587,57.4123294665915,TRUE
"1321",-1.47684767186365,51.6737928842666,TRUE
"1322",-1.35071930845715,54.4448137177888,TRUE
"1323",-1.71300411127958,53.4467630031131,TRUE
"1324",-5.37272579794716,56.2405547587914,TRUE
"1325",-0.376407501158972,53.5426888534662,TRUE
"1326",-1.38434690046688,53.0480355815992,TRUE
"1327",-4.28952211999403,57.9578910713772,TRUE
"1328",-0.327621030555926,51.4944795505113,TRUE
"1329",-5.72527618763796,54.8031238104309,TRUE
"1331",-7.16475169319236,54.9077006970543,TRUE
"1332",-3.90572798765442,57.3735917956238,TRUE
"1333",-3.41281629766854,51.6601211760601,TRUE
"1334",-0.51553497558252,52.1483522316265,TRUE
"1335",-2.63020771113769,50.9546855179788,TRUE
"1336",-2.67415332520668,54.5187374785665,TRUE
"1338",-6.20958355762504,54.9904323460356,TRUE
"1339",-2.24516449770562,51.3835892003574,TRUE
"1340",-4.73809234319432,51.9362341191127,TRUE
"1341",-6.68036604577409,54.211296229131,TRUE
"1342",1.35186549235768,52.6848962519011,TRUE
"1343",-6.13012220474483,55.2145290873295,TRUE
"1344",-1.9217923135553,53.6404180010599,TRUE
"1346",-3.43270549232274,56.9936822528695,TRUE
"1347",-3.34978598536545,56.9475284592914,TRUE
"1348",-1.98896271410503,57.5409214904669,TRUE
"1349",-3.70010750068431,58.4925919015509,TRUE
"1350",-1.24206938413226,51.4212315788681,TRUE
"1351",-1.68129933577183,54.5364752036973,TRUE
"1352",-6.24564295483287,58.3767458465313,TRUE
"1353",-5.80893823280148,56.7685682877367,TRUE
"1354",-3.61150910876549,52.2326999216112,TRUE
"1355",-0.956805285385596,52.198954726204,TRUE
"1356",-7.0885542413518,54.9983724758855,TRUE
"1357",-4.21531390842992,56.6830658242593,TRUE
"1358",-3.27387884102408,56.9899790206697,TRUE
"1359",-6.27519565255642,54.5534702587996,TRUE
"1360",-1.80825230559075,55.043584929739,TRUE
"1361",-2.05993937518633,52.9217868908379,TRUE
"1362",-6.45137587536064,54.8893964825817,TRUE
"1363",-6.36379668143599,54.7136328785069,TRUE
"1364",-2.52855026282959,53.3914048681184,TRUE
"1365",-0.758725787600267,53.3512276571737,TRUE
"1366",-7.29633895454971,54.3500803707396,TRUE
"1367",-3.34414414912662,57.6905298355038,TRUE
"1368",-3.87638101662632,55.1286726521689,TRUE
"1369",-5.21543054144912,57.470819506624,TRUE
"1370",0.282064765020188,51.3286171761553,TRUE
"1371",-4.3001271424122,57.6340358957922,TRUE
"1372",-2.42430117495696,54.2301315933585,TRUE
"1373",-3.46752523470913,56.9505334790793,TRUE
"1374",1.57813168692865,52.7256385982522,TRUE
"1375",-3.63771143847024,51.1097995594752,TRUE
"1377",-4.72510482098641,58.0813379599979,TRUE
"1378",-1.07427879357092,51.6817077490248,TRUE
"1379",-3.49698322293606,53.1529907689738,TRUE
"1380",-3.21529043036716,52.27676434411,TRUE
"1381",-0.0338932666056255,51.5586394394744,TRUE
"1382",-4.41198744783723,57.7082210696097,TRUE
"1383",-4.33480209838107,56.997336483437,TRUE
"1384",-2.85629462922643,52.4800233556478,TRUE
"1385",-4.0317790961717,52.1270688857908,TRUE
"1386",-0.292910753131216,52.3237804499287,TRUE
"1387",-2.77000818170054,53.1287816749591,TRUE
"1388",-1.15504536371663,53.4478046360497,TRUE
"1389",-4.07366264839329,52.2848943122175,TRUE
"1390",-0.267359229944121,51.8336380727819,TRUE
"1391",0.524668916605517,51.2381725512433,TRUE
"1393",-6.27434766585974,54.7319976965001,TRUE
"1394",0.227479424287232,52.7902016009247,TRUE
"1395",-1.69646102405258,51.0850033062432,TRUE
"1396",-3.66572937207129,50.4547848988,TRUE
"1397",-7.48288358919507,54.3015320265698,TRUE
"1399",-2.54895381913138,54.8003529003084,TRUE
"1400",-3.98570504945036,50.9225080182073,TRUE
"1401",-4.6275580996913,58.0150657255475,TRUE
"1402",-3.41766368327134,58.4770543035585,TRUE
"1403",0.290914642488316,51.3115910677526,TRUE
"1404",-0.746990579928385,51.3527570472201,TRUE
"1405",-0.266591305521067,51.0492396770942,TRUE
"1406",-3.19358928901638,57.1711951371453,TRUE
"1408",-2.65131027391471,55.8842018549177,TRUE
"1409",-4.89054004366589,50.2227286422266,TRUE
"1410",-1.80277183292528,52.4806187441095,TRUE
"1412",-2.55712226448886,53.1437514761136,TRUE
"1413",-3.55093303079647,51.1622398269819,TRUE
"1414",-0.31439604830575,51.5201265075006,TRUE
"1415",0.0593517495370204,53.1808805525594,TRUE
"1418",-1.78502743620119,52.0401953639034,TRUE
"1419",-1.81067693687382,52.2355874469259,TRUE
"1420",-1.99139891116701,53.0959592736639,TRUE
"1421",1.63587205561635,52.7258015537549,TRUE
"1422",-3.94863741663539,56.3015589149778,TRUE
"1423",-4.0039922086953,51.8248727839377,TRUE
"1424",-2.57319711960863,53.6340457131358,TRUE
"1425",-0.589108124090669,52.5642261140629,TRUE
"1426",0.271976946179349,52.4090410218219,TRUE
"1427",-3.31000481400587,51.7919163344029,TRUE
"1428",0.143820285538096,52.0840329436105,TRUE
"1431",-1.97142948611854,54.7148958243905,TRUE
"1432",-3.09609338391237,54.6970107931724,TRUE
"1433",-2.08888131825624,51.9890031629545,TRUE
"1435",-4.63212274322376,57.4276432343164,TRUE
"1436",-4.03898261195681,52.219558393385,TRUE
"1437",-3.64534916150841,50.9028233082794,TRUE
"1439",-1.84963422957607,51.0330620510837,TRUE
"1440",-2.55968636911657,52.7170999214994,TRUE
"1441",-3.82726488908192,55.2319717025224,TRUE
"1442",-1.2671068657919,53.8428146731307,TRUE
"1443",-1.5438354519425,52.4020650583045,TRUE
"1444",-4.46887227130846,58.5124470832053,TRUE
"1445",-3.58578888687843,57.1123284184545,TRUE
"1446",0.150264315174537,52.1962822743917,TRUE
"1447",-6.81714715022462,55.0418449252952,TRUE
"1448",-2.30272427718828,50.888174320282,TRUE
"1449",-3.96618884540857,57.140106864805,TRUE
"1450",-3.94251852541019,52.210962165298,TRUE
"1451",1.18041338853091,51.9248725855434,TRUE
"1452",-1.88300750572198,55.4805463625105,TRUE
"1453",0.380746367431858,52.2202466484758,TRUE
"1454",-5.82012682499589,56.7101846000277,TRUE
"1455",0.0171930414011534,51.5396714651484,TRUE
"1456",-3.72635217145743,52.0231501523053,TRUE
"1457",0.0824653322741167,52.6191285836093,TRUE
"1458",-5.11282429393813,57.7358813194011,TRUE
"1459",-1.05116919045667,51.4100177925351,TRUE
"1460",-0.898060978530699,51.6669627562807,TRUE
"1461",-1.91417456923718,55.2823605032743,TRUE
"1462",-0.612945330310319,54.2148300657413,TRUE
"1464",-5.56739239144116,55.8353842086771,TRUE
"1465",-4.9197258215443,57.9826751641546,TRUE
"1466",-2.19625578497216,52.3721691343932,TRUE
"1467",0.522292489886059,51.7793567235999,TRUE
"1468",-4.96958140585083,57.4015127805499,TRUE
"1470",-1.47860244142102,51.4878044316261,TRUE
"1471",-5.1156109142952,56.6415582220657,TRUE
"1472",-0.630274554262175,52.5860883913691,TRUE
"1473",0.0566179420915454,51.5121020614063,TRUE
"1474",-4.41786508133609,56.5493202450733,TRUE
"1475",-0.437159147744021,51.7840556258096,TRUE
"1476",-4.99054269662264,56.8348495263529,TRUE
"1477",-3.25518090777986,56.081319569902,TRUE
"1478",-2.80148088163259,56.5201189264279,TRUE
"1479",-0.84020117740001,54.2234137667971,TRUE
"1480",-4.38378639170641,58.2010537163436,TRUE
"1481",0.169009020502383,52.2180342230954,TRUE
"1482",-2.08556279412932,54.9735823956361,TRUE
"1483",-0.323525086644256,52.4590855238696,TRUE
"1484",-1.7562280064656,53.988781654803,TRUE
"1486",-1.42512005500393,54.1412668674587,TRUE
"1487",-3.71913660625868,51.660200591692,TRUE
"1489",-0.573732696899239,53.6513948998192,TRUE
"1490",-1.12526030944864,53.6901615630978,TRUE
"1492",-2.91446940553014,50.9516923741314,TRUE
"1494",-6.53053408599734,54.8967862038524,TRUE
"1496",-2.42803922687162,52.2267658573372,TRUE
"1497",-3.8844376387271,52.0801559974474,TRUE
"1498",-1.54303889634393,52.3592514493627,TRUE
"1499",-1.88053638102101,53.3607587091661,TRUE
"1500",-2.45839373108501,53.2845543031974,TRUE
"1502",-4.64048443980391,56.9329667853038,TRUE
"1503",-4.49935612477965,57.2723858403345,TRUE
"1504",-2.3152762978445,51.9045274979437,TRUE
"1505",-3.19290748842213,51.9503664179303,TRUE
"1506",-1.58895296591144,51.5551933905435,TRUE
"1507",-6.82792803834872,54.5851823688117,TRUE
"1508",-1.1068541161836,53.5514790828182,TRUE
"1509",-5.44898706423773,57.161656000534,TRUE
"1510",-2.03702599649677,55.3620116629404,TRUE
"1512",0.164304981928037,53.1890384964915,TRUE
"1513",-2.44598856035445,55.4598677852213,TRUE
"1514",-7.39501783018276,54.4677622357253,TRUE
"1515",-0.992596198535281,53.7813244466271,TRUE
"1516",-4.29268669397697,57.0504319173404,TRUE
"1518",0.00587098214473514,51.1352420548215,TRUE
"1519",-0.317854377412548,52.9655024138247,TRUE
"1520",-3.96494496223785,51.6443137664166,TRUE
"1521",-0.350304919964035,53.2994725142154,TRUE
"1522",-1.27450772987667,51.5051098348871,TRUE
"1523",0.14423959914475,52.5970584699397,TRUE
"1524",0.782532800744777,51.2877829420088,TRUE
"1525",-3.33202684929747,52.3301646203734,TRUE
"1526",-2.34626127749306,55.6426307154882,TRUE
"1527",-0.296524213832524,52.4083120979707,TRUE
"1528",-2.79969944307485,52.9240543174692,TRUE
"1529",-4.17387512051645,57.1910872460736,TRUE
"1530",-1.36605294500259,54.0012458076379,TRUE
"1531",-7.76454230394028,54.3845684501857,TRUE
"1532",-1.31476325477724,50.9413946466609,TRUE
"1533",-3.69975338103813,50.6989908246438,TRUE
"1534",-1.68268395894956,53.5164367062398,TRUE
"1535",-2.75388131051495,55.3860048592027,TRUE
"1536",-1.0906973034027,51.9003473872957,TRUE
"1537",-2.41953024509457,57.6807242808323,TRUE
"1538",-3.19316337034124,52.9597047783922,TRUE
"1539",-0.913760862438719,52.0646969346716,TRUE
"1540",-4.01774874695893,56.3045030292527,TRUE
"1541",-1.24544304261744,53.3034912221098,TRUE
"1542",0.895176281207752,52.7906233221791,TRUE
"1543",-1.86820380386216,52.5899082711296,TRUE
"1544",-6.46491886356142,54.4779670278669,TRUE
"1545",-3.21877686786337,51.8608378809593,TRUE
"1546",-2.5674118304023,54.9043653210405,TRUE
"1547",-5.85347331929333,56.3762650782953,TRUE
"1548",-2.58354953270263,55.5856572976796,TRUE
"1550",-2.07004049858805,52.2776113073316,TRUE
"1552",-5.44842794104515,55.6847073796076,TRUE
"1554",-3.26883470821048,52.1453270872943,TRUE
"1555",-1.18648848593093,53.9910278942327,TRUE
"1557",-3.38638197990294,57.3707747574828,TRUE
"1558",-0.609247157532988,53.6930826506194,TRUE
"1559",-4.42030970515733,55.0316517214717,TRUE
"1560",-0.0583758442098752,51.4099781194325,TRUE
"1561",-2.80506972762959,53.9441376621899,TRUE
"1562",-1.71047428944457,53.0388805887205,TRUE
"1563",-2.56236891819062,53.3607452137931,TRUE
"1564",-4.39064268539768,50.6513503042485,TRUE
"1566",-5.87530428662757,54.3970395892877,TRUE
"1567",1.33892915021843,51.2757371664906,TRUE
"1568",-1.78615193759542,54.1734927904947,TRUE
"1569",-2.03708236066904,57.3580320947925,TRUE
"1570",-3.87982995400743,51.9932245851371,TRUE
"1571",0.493601555539682,51.7031192077946,TRUE
"1572",-6.20459753928079,57.4159077622403,TRUE
"1573",-6.43583514412438,54.4970438327088,TRUE
"1574",-1.43035615165063,53.4121054179054,TRUE
"1575",-0.626769043133751,53.4377056125157,TRUE
"1576",-0.504962877173782,52.8776769895361,TRUE
"1577",-1.38664383145624,53.2641090695974,TRUE
"1578",-0.0902507969580242,51.7043461526292,TRUE
"1579",-4.03911498508314,56.9484668841677,TRUE
"1580",1.58517619282939,52.6095264830028,TRUE
"1581",-4.85027269504789,58.4712134231623,TRUE
"1582",-3.70894985878403,55.9274854701791,TRUE
"1583",-0.77214342228726,54.4698415105378,TRUE
"1584",-4.53442295614531,56.4658559720627,TRUE
"1585",-2.42444091084616,52.3445272332851,TRUE
"1586",-3.65664049153583,58.364823948629,TRUE
"1587",-3.35227090056505,57.3062495279317,TRUE
"1588",-1.36114993449773,50.9030205707775,TRUE
"1589",-6.17504880966498,55.0984412246935,TRUE
"1590",-4.98009010435361,57.0988796080301,TRUE
"1591",-1.75289989715911,51.2986200706641,TRUE
"1592",-6.29065509170504,57.3763407323308,TRUE
"1593",-3.15006176795213,55.4526403302424,TRUE
"1595",-4.31758047163966,50.6616513840335,TRUE
"1598",-3.43577985921801,52.6692785661951,TRUE
"1599",-5.20198768636291,56.2940259795826,TRUE
"1600",-1.18513359247044,60.1446588925013,TRUE
"1601",-2.62492046436163,52.5059091846818,TRUE
"1602",-3.6875185349414,50.3863671782776,TRUE
"1603",-1.40273403391784,54.1557958716019,TRUE
"1604",-2.63599357609964,54.102859936072,TRUE
"1605",-2.16219847660322,52.6156032567337,TRUE
"1606",0.241960583242145,52.04959837641,TRUE
"1607",-3.33040404292842,53.0831452143036,TRUE
"1608",-1.62026488263181,51.8830314217515,TRUE
"1609",-0.181541984097928,54.1471246320454,TRUE
"1610",0.155187071794172,51.9354211556815,TRUE
"1611",-6.82850352912209,54.5623122047537,TRUE
"1613",0.0387278124077071,51.9117544246762,TRUE
"1614",-4.70365071103933,56.7415590752723,TRUE
"1615",-3.12820052278129,52.6403280019958,TRUE
"1616",-3.41369540741106,56.1817340431764,TRUE
"1617",-3.59906909791079,56.2214530981463,TRUE
"1618",-3.41379565797978,51.089784536371,TRUE
"1619",-5.79709084029836,56.7211449297077,TRUE
"1620",0.227271210327492,51.2525465648413,TRUE
"1621",-3.89968209763592,50.7042757866698,TRUE
"1622",-2.77949427373587,54.8176085533283,TRUE
"1623",-1.74042110570881,50.9680479121812,TRUE
"1624",1.09832651401939,51.1712563864663,TRUE
"1625",-0.339193594173955,52.9041788595762,TRUE
"1626",-5.16718673663999,56.4068527394615,TRUE
"1627",-0.701624523772987,50.9080799816052,TRUE
"1628",0.405725819833972,52.6452735017562,TRUE
"1629",-1.98289183629258,52.9683527513203,TRUE
"1630",0.782179061097304,52.112293322105,TRUE
"1631",-1.73221163891485,53.3339140199414,TRUE
"1632",-6.98641197456854,54.4488553686459,TRUE
"1633",-4.26014350313398,58.0678923966731,TRUE
"1634",-2.59587337219418,51.0518383289948,TRUE
"1635",-1.8508575352409,52.1135599064913,TRUE
"1636",-2.17799802841527,51.5303874559873,TRUE
"1637",-4.98732160877097,56.3158153554437,TRUE
"1638",-2.95828245762495,52.5540355830318,TRUE
"1639",-3.83475239517556,51.0412900321467,TRUE
"1640",-2.30303530267774,52.3142538720783,TRUE
"1641",-2.51215712539651,53.5728941552227,TRUE
"1642",-5.05531267526166,57.0238845758617,TRUE
"1644",-1.47673355249353,53.8043771423136,TRUE
"1645",-1.30164227471941,54.3367972029466,TRUE
"1646",-2.08510926451763,55.7857390619362,TRUE
"1647",-0.204453285461202,51.3321185692682,TRUE
"1648",-5.80349945866109,56.7684118428762,TRUE
"1649",-2.80175836129656,56.8334646888155,TRUE
"1650",-2.80271054824552,54.3267553402787,TRUE
"1651",-4.17409063966351,58.361046527628,TRUE
"1652",-1.70359520043675,53.754183635687,TRUE
"1653",-0.540842106629677,51.2738021648764,TRUE
"1654",-4.30750130295127,55.079593551387,TRUE
"1655",0.373581540121451,52.3305288134833,TRUE
"1656",-5.04081989064925,57.9452235297812,TRUE
"1657",-3.61294585164505,57.339831201284,TRUE
"1658",-3.31227426533096,53.0896197013908,TRUE
"1659",-0.869200778940828,53.2740042598252,TRUE
"1660",-2.85209361451998,51.9432046687135,TRUE
"1662",-3.5522285914887,51.7649584427057,TRUE
"1663",-4.25411332433486,54.8857489505554,TRUE
"1664",-3.95614107843175,51.7269674031771,TRUE
"1665",-4.62068011383125,57.9450789466188,TRUE
"1666",-5.43107231294051,57.7927822258639,TRUE
"1667",-0.00390399181887702,52.8713272402059,TRUE
"1669",-3.11201169568484,55.6037026623224,TRUE
"1670",-3.3056907554408,55.3901090632168,TRUE
"1671",-2.53188456726657,57.5457774216616,TRUE
"1672",-4.38715073907169,57.7868784843151,TRUE
"1673",-0.914247732906913,54.0639260463248,TRUE
"1674",-2.5243263307464,52.174218385305,TRUE
"1675",-2.53521103221501,54.7797571079189,TRUE
"1676",-3.91181553704663,56.3255980543049,TRUE
"1677",-4.62600793525743,58.4547929667296,TRUE
"1678",-1.86671701860705,51.0215452037628,TRUE
"1679",-3.74844926685782,57.4474630079771,TRUE
"1681",-1.75402721284681,51.9439924251419,TRUE
"1682",-0.603565799125315,53.9165810765074,TRUE
"1683",-2.06368847469984,53.3940761448563,TRUE
"1684",-3.52654465141786,51.1172837389493,TRUE
"1685",-2.13171840469494,55.6186194630646,TRUE
"1686",-1.70942507155232,52.9866796913181,TRUE
"1687",-5.60303104025933,57.8154605261244,TRUE
"1688",-3.44191827777085,56.6530509536338,TRUE
"1689",-3.75358690008124,52.1946216532739,TRUE
"1690",-3.30253334846383,55.928701619333,TRUE
"1691",-1.00920056688755,53.7420591794389,TRUE
"1692",-2.56696749675938,52.6067212997855,TRUE
"1693",-1.46665133460337,51.6140320767782,TRUE
"1694",-2.35169945745365,52.6744357277131,TRUE
"1695",-1.45008643775345,51.3167553678981,TRUE
"1696",-4.4958937953228,57.5112543942275,TRUE
"1697",-4.76410210567409,57.9722783695106,TRUE
"1698",-3.04556594115965,50.8897070057498,TRUE
"1699",-7.27952102692251,55.0058009238217,TRUE
"1700",0.491135727790425,51.8731440806372,TRUE
"1701",-5.38130465112335,56.8912453372828,TRUE
"1702",-0.548389963427505,51.683980725405,TRUE
"1703",-3.49848629516618,52.0406420513069,TRUE
"1704",-5.7072324302333,54.6045048875439,TRUE
"1707",-2.18308761368061,51.9488664789602,TRUE
"1708",-2.33811244237203,54.6681821774999,TRUE
"1709",-0.472724023842964,54.0229031731765,TRUE
"1711",-2.02783411558375,53.694616197446,TRUE
"1712",-4.65356248691659,50.3852894762879,TRUE
"1713",-2.69798491665751,56.6435831980429,TRUE
"1714",-3.16214736667679,56.1517110334831,TRUE
"1715",-4.94169479980391,50.2899988174926,TRUE
"1716",-4.30666276325282,55.2306376108797,TRUE
"1717",-2.09592696875915,57.6515224952876,TRUE
"1718",-1.62089045953816,53.2206113780385,TRUE
"1719",-3.49801132211214,53.2884193062973,TRUE
